;qid;instanceLabel;dateBirth;pic;sex;instance;STR_ESID;STN_LABEL;STN_LABEL_FINAL
3683;Q26050;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Turdus%20viscivorus%20Brych%20y%20coed.jpg;;Lebewesen;10080250;Drosselweg;Drossel
3684;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10021959;Amselweg;Amsel
3685;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10039427;Amselweg;Amsel
3686;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10095430;Amselweg;Amsel
3687;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10026472;Amselweg;Amsel
3688;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10055080;Amselweg;Amsel
3689;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10039040;Amselweg;Amsel
3690;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10023560;Amselweg;Amsel
3691;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10047657;Amselweg;Amsel
3692;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10052709;Amselweg;Amsel
3693;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10135499;Amselweg;Amsel
3694;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10075588;Amselweg;Amsel
3695;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10049555;Amselweg;Amsel
3696;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10088305;Amselweg;Amsel
3697;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10177652;Amselweg;Amsel
3698;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10001039;Amselweg;Amsel
3699;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10121919;Amselweg;Amsel
3700;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10178364;Amselweg;Amsel
3701;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10057628;Amselweg;Amsel
3702;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10125456;Amselweg;Amsel
3703;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10050699;Amselweg;Amsel
3704;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10009620;Amselweg;Amsel
3705;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10182888;Amselweg;Amsel
3706;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10107763;Amselweg;Amsel
3707;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10120439;Amselweg;Amsel
3708;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10102734;Amselweg;Amsel
3709;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10010835;Amselweg;Amsel
3710;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10122620;Amselweg;Amsel
3711;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10005782;Amselweg;Amsel
3712;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10000205;Amselweg;Amsel
3713;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10240584;Amselweg;Amsel
3714;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10240589;Amselweg;Amsel
3715;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10012996;Amselweg;Amsel
3716;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10130553;Amselweg;Amsel
3717;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10220749;Amselweg;Amsel
3718;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10039990;Amselweg;Amsel
3719;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10007828;Amselweg;Amsel
3720;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10066868;Amselweg;Amsel
3721;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10003235;Amselweg;Amsel
3722;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10217831;Amselweg;Amsel
3723;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10056080;Amselweg;Amsel
3724;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10040044;Amselweg;Amsel
3725;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10008316;Amselweg;Amsel
3726;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10009247;Amselweg;Amsel
3727;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10123321;Amselweg;Amsel
3728;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10186470;Amselweg;Amsel
3729;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10109806;Amselweg;Amsel
3730;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10051832;Amselweg;Amsel
3731;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10067057;Amselweg;Amsel
3732;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10129000;Amselweg;Amsel
3733;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10011719;Amselweg;Amsel
3734;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10112487;Amselweg;Amsel
3735;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10178922;Amselweg;Amsel
3736;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10120175;Amselweg;Amsel
3737;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10183953;Amselweg;Amsel
3738;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10130795;Amselweg;Amsel
3739;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10037313;Amselweg;Amsel
3740;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10122197;Amselweg;Amsel
3741;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10169207;Amselweg;Amsel
3742;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10018555;Amselweg;Amsel
3743;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10022740;Amselweg;Amsel
3744;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10051635;Amselweg;Amsel
3745;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10039655;Amselweg;Amsel
3746;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10134999;Amselweg;Amsel
3747;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10153012;Amselweg;Amsel
3748;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10024822;Amselweg;Amsel
3749;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10023459;Amselweg;Amsel
3750;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10120625;Amselweg;Amsel
3751;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10021844;Amselweg;Amsel
3752;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10185515;Amselweg;Amsel
3753;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10120610;Amselweg;Amsel
3754;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10080546;Amselweg;Amsel
3755;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10036053;Amselweg;Amsel
3756;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10117222;Amselweg;Amsel
3757;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10178269;Amselweg;Amsel
3758;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10052653;Amselweg;Amsel
3759;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10065322;Amselweg;Amsel
3760;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10145765;Amselweg;Amsel
3761;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10028479;Amselweg;Amsel
3762;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10162653;Amselweg;Amsel
3763;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10096624;Amselweg;Amsel
3764;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10182991;Amselweg;Amsel
3765;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10025654;Amselweg;Amsel
3766;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10024029;Amselweg;Amsel
3767;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10090555;Amselweg;Amsel
3768;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10174132;Amselweg;Amsel
3769;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10142259;Amselweg;Amsel
3770;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10055976;Amselweg;Amsel
3771;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10183111;Amselweg;Amsel
3772;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10108239;Amselweg;Amsel
3773;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10065871;Amselweg;Amsel
3774;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10230556;Amselweg;Amsel
3775;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10036890;Amselweg;Amsel
3776;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10043012;Amselweg;Amsel
3777;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10007135;Amselweg;Amsel
3778;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10092073;Amselweg;Amsel
3779;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10023343;Amselweg;Amsel
3780;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10051213;Amselweg;Amsel
3781;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10111388;Amselweg;Amsel
3782;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10090927;Amselweg;Amsel
3783;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10190058;Amselweg;Amsel
3784;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10020980;Amselweg;Amsel
3785;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10024514;Amselweg;Amsel
3786;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10104895;Amselweg;Amsel
3787;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10108806;Amselweg;Amsel
3788;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10186078;Amselweg;Amsel
3789;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10055405;Amselweg;Amsel
3790;Q25234;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Amselm%C3%A4nnchen%20der%20Unterart%20T.%20m.%20azorensis%20auf%20Terceira.jpg;;Lebewesen;10099479;Amselweg;Amsel
3791;Q13099586;;;;;;10154274;Birnenweg;Birnen
3792;Q13099586;;;;;;10036057;Birnenweg;Birnen
3793;Q13099586;;;;;;10125994;Birnenweg;Birnen
3794;Q13099586;;;;;;10127920;Birnenweg;Birnen
3795;Q13099586;;;;;;10162875;Birnenweg;Birnen
3796;Q13099586;;;;;;10057374;Birnenweg;Birnen
3797;Q149741;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Prunus%20insititia%2001.jpg;;Lebewesen;10219317;Mirabellenweg;Mirabellen
3798;Q149741;Q16521;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Prunus%20insititia%2001.jpg;;Lebewesen;10161475;Mirabellenweg;Mirabellen
3799;Q1723237;Q8502;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Kamor%20und%20Hoher%20Kasten.jpg;;Berg;10073048;Kamorstrasse;Kamor
3800;Q1723237;Q8502;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Kamor%20und%20Hoher%20Kasten.jpg;;Berg;10032158;Kamorstrasse;Kamor
3801;Q1723237;Q8502;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Kamor%20und%20Hoher%20Kasten.jpg;;Berg;10070924;Kamorstrasse;Kamor
3802;Q1723237;Q8502;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Kamor%20und%20Hoher%20Kasten.jpg;;Berg;10072089;Kamorstrasse;Kamor
3803;Q1723237;Q8502;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Kamor%20und%20Hoher%20Kasten.jpg;;Berg;10181992;Kamorstrasse;Kamor
3804;Q1723237;Q8502;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Kamor%20und%20Hoher%20Kasten.jpg;;Berg;10184449;Kamorstrasse;Kamor
3805;Q1723237;Q8502;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Kamor%20und%20Hoher%20Kasten.jpg;;Berg;10110857;Kamorstrasse;Kamor
3806;Q1723237;Q8502;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Kamor%20und%20Hoher%20Kasten.jpg;;Berg;10029098;Kamorstrasse;Kamor
3807;Q1723237;Q8502;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Kamor%20und%20Hoher%20Kasten.jpg;;Berg;10070645;Kamorstrasse;Kamor
3808;Q1723237;Q8502;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Kamor%20und%20Hoher%20Kasten.jpg;;Berg;10032270;Kamorstrasse;Kamor
3809;Q1723237;Q8502;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Kamor%20und%20Hoher%20Kasten.jpg;;Berg;10046652;Kamorstrasse;Kamor
3810;Q1723237;Q8502;9999;http://commons.wikimedia.org/wiki/Special:FilePath/Kamor%20und%20Hoher%20Kasten.jpg;;Berg;10071970;Kamorstrasse;Kamor
